518,Evaluación externa y autoevaluación MR2018,2021,Consejo de acreditación de la enseñanza de la Ingeniería A.C. México,30,A671-CCC4DB53F52B
519,Curso virtual de Microsoft Teams,2020,Universidad Autónoma de San Luis Potosí - Facultad de Ciencias México,10,9473-8E0C7C8C2298
520,Curso virtual de Powerpoint,2020,Universidad Autónoma de San Luis Potosí México,10,9473-8E0C7C8C2298
521,Curso:Habilidades Tecnológicas Fundamentales,2021,Universidad Autónoma de San Luis Potosí México,10,B9A1-61C42F25B3C7
522,Curso: Automatiza tu clase con Power Platform y Microsoft Teams,2021,Microsoft México  S. de R.L. de C.V México,8,B9A1-61C42F25B3C7
523,Curso: MinePlan,2021,Hexagon Mining México,40,B9A1-61C42F25B3C7
524,Acreditación CACEI ,2021,Universidad Autónom de San Luis Potosí México,20,A866-EB93C1A69B3E
525,Diplomado de Competencias Docentes,2019,Instituto Tecnológico de San Luis Potosí México,30,A64D-412F84DB591F
526,Diplomado Práctica Reflexiva Docente,2021,CINADE México,30,A64D-412F84DB591F
527,Estructuración de actividades no presenciales a través de DIDAC-TIC,2020,Secretaria Académica-Universidad Autónoma de San Luis Potosí Mexico,36,A671-CCC4DB53F52B
528,VI Coloquio Nacional de Ciencia Recreativa,2021,Recreación en Cadena  A.C. Red Mexicana de Talleristas de Ciencia México,20,B84F-623D2FFF368E
529,ePROTECT Infecciones respiratorias: Salud y seguridad ocupacional,2020,Organización Panamericana de la Salud Campus Virtual de Salud Pública,20,8F56-F9AA6096D2CA
530,Editar revistas científicas con calidad y visibilidad internacional,2016,CONRICYT-SCIMAGO México,8,8F56-F9AA6096D2CA
531,Uso de MS Teams para la comunicación y la docencia a distancia,2021,Universidad Autónoma de San Luis Potosí México,3,8F56-F9AA6096D2CA
534,Marco de Referencia de Ingenierías 2018 en el Contexto Internacional,2018,CACEI - UASLP México,20,8F56-F9AA6096D2CA
535,Proceso de acreditación  integración de la autoevaluación,2021,Universidad Autónoma de San Luis Potosí - Facultad de Ingeniería México,40,8F56-F9AA6096D2CA
536,Introducción al uso y representación de información  geoespacial,2017,CentroGeo  México,30,A0E2-3B2B72FBE841
537,Desarrollo sustentable ,2018,Universidad Autónoma de San Luis Potosí  México,40,A0E2-3B2B72FBE841
538,Ecología,2018,Universidad Autónoma de San Luis Potosí  México,40,A0E2-3B2B72FBE841
539,Ecología y manejo de cuencas hidrográficas ,2019,Instituto de Zonas Desérticas  México,40,A0E2-3B2B72FBE841
540,Desastres  medioambiente y reducción del riesgo,2019,Universidad Autónoma de San Luis Potosí  México,40,A0E2-3B2B72FBE841
541,Diseño y evaluación de proyectos de investigación ,2019,Universidad Autónoma de San Luis Potosí  México,40,A0E2-3B2B72FBE841
542,Evaluación de riesgos a la salud humana ,2020,Universidad Autónoma de San Luis Potosí  México,40,A0E2-3B2B72FBE841
543,Curso de Teams,2019,Universidad Autónoma de San Luis Potosí México,30,BD6E-AD7EAD78C90B
544,"Curso. ""Proceso de acreditación  integración de la Autoevaluación""",2021,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,40,ABEE-70E67AFB9226
545,Elementos Básicos de DIDACTIC-TIC,2021,Universidad Autónoma de San Luis Potosí México,30,8848-48AE333AF935
546,MICROSOFT TEAMS,2020,Universidad Autónoma de San Luis Potosí México,30,8848-48AE333AF935
547,Educación superior contemporánea y metodologías centradas en el aprendizaje,2016,Universidad Autónoma de San Luis Potosí México,40,8848-48AE333AF935
548,Estrategias de innovación Educativa para la mejora continua de la operación de los laboratorios de la facultad de ingeniería,2016,Universidad Autónoma de San Luis Potosí México,30,8848-48AE333AF935
549,Curso Taller Conducción estratégica del Proceso Enseñanza-Aprendizaje,2021,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,30,9FD7-04AA740996E7
550,ePROTECT Infecciones respiratorias: Salud y seguridad ocupacional,2020,Organización Panamericana de la Salud región de las Américas,2,A171-3BA9BB00F6BF
552,CAPACITACIÓN ENTRE PARES SOBRE TECNOLOGÍAS APLICADAS A LA DOCENCIA,2021,DFM UASLP México,30,B317-A220452EA6AB
553,Plataforma MICROSOFT TEAMS ,2020,DFM UASLP México,30,B317-A220452EA6AB
554,HABILIDADES DIGITALES BÁSICAS PARA DOCENTES,2021,DFM UASLP México,15,B317-A220452EA6AB
555,Taller de superación docente acorde al perfil PRODEP,2018,Universidad Autónoma de San Luis Potosí México,30,A171-3BA9BB00F6BF
556,Curso ?Metodología de la Investigación?. ,2019,Universidad Autónoma de San Luis Potosí México,30,A171-3BA9BB00F6BF
557,Curso ?Gestión y Desarrollo Social?. ,2019,Universidad Autónoma de San Luis Potosí México,30,A171-3BA9BB00F6BF
559,Curso Taller Transitando hacia nuevas modalidades de aprendizaje,2021,Facultad de Ingeniería  UASLP México,30,9DBF-674FF0D16688
560,Curso Taller Conducción estratégica del Proceso Enseñanza-Aprendizaje.,2021,Facultad de Ingeniería  UASLP México,30,9DBF-674FF0D16688
561,8o Congreso de Integridad Académica ,2020,Universidad de Monterrey México,16,9DBF-674FF0D16688
562,9o congreso de Integridad Académica ,2021,NULL,16,9DBF-674FF0D16688
563,Curso Semana Estatal de Seguridad y Salud,2021,Comisión Consultiva Estatal de Seguridad y Salud en el Trabajo  México,20,9DBF-674FF0D16688
565,Curso Trabajo en Equipo,2020,Universidad Marista de San Luis Potosí México,10,9DBF-674FF0D16688
566,Diplomado en Gestión y Liderazgo de Insituciones educativas,2021,México Méxicp,120,A16C-AFA7E8FEEA6F
568,"Curso ""Evaluación del Aprendizaje""",2005,Universidad del Centro de México México,2,A719-7932825DC436
569,"Curso ""Capacitación de Cabinas Ergonómicas para tiempos y movimientos""",2008,Universidad del Centro de México México,3,A719-7932825DC436
570,"Taller ""Aprender a Aprender""",2009,Universidad del Centro de México México,2,A719-7932825DC436
571,"Conferencia ""Aprender a Aprender""",2009,Universidad del Centro de México México,1,A719-7932825DC436
572,Conferencia ?¿Cómo sienten  actúan y piensan los chavos de hoy??,2010,Universidad del Centro de México México,1,A719-7932825DC436
573,Curso ?Producción de Contenidos Multimedios?,2010,Universidad del Centro de México México,3,A719-7932825DC436
574,Curso ?Gestión Ambiental para Instituciones Educativa?,2010,Secretaría de Ecología y Gestión Ambiental México,2,A719-7932825DC436
575,Conferencia ?Diagnóstico por termografía?,2011,Universidad del Centro de México México,1,A719-7932825DC436
576,Taller ?Diseño de Objetivos de Aprendizaje?,2011,Universidad del Centro de México México,3,A719-7932825DC436
577,Diplomado ?Competencias docentes para la virtualidad?,2011,Universidad del Centro de México México,120,A719-7932825DC436
578,Seguridad y Calidad en el Laboratorio,2011,Reactivos y Equipos  S.A. de C.V. México,3,A719-7932825DC436
579,Conferencia ?Aprender para Emprender?,2012,Universidad del Centro de México México,1,A719-7932825DC436
580,Curso ?Estrategias para la Capacitación y Retención de Alumnos?,2012,Universidad del Centro de México México,2,A719-7932825DC436
581,Curso ?¿Cómo preparar una clase??,2012,Universidad del Centro de México México,2,A719-7932825DC436
582,Curso ?Técnica Expositiva?,2012,Universidad del Centro de México México,2,A719-7932825DC436
583,Curso ?Elaboración de Pruebas a Base de Reactivos?,2012,Universidad del Centro de México México,3,A719-7932825DC436
584,Curso ?El ABC de la Investigación?,2018,Universidad Tangamanga México,10,A719-7932825DC436
585,Conferencia ?La Practica Reflexiva  Hacia un Nuevo Paradigma de la Formación Docente  Propuesta para Transitar de la Transmisión a la Reflexión de los Procesos de Innovación de la Acción Educativa?,2019,Centro de Investigación para la Administración Educativa México,3,A719-7932825DC436
586,Taller De la Reflexión Natural a la Reflexión Sistemática  Taller de Practica Reflexiva para Docentes,2019,Centro de Investigación para la Administración Educativa México,3,A719-7932825DC436
587,Taller Practica Reflexiva Mediada  Estrategias y Técnicas para Transformar el Quehacer Docente,2019,Centro de Investigación para la Administración Educativa México,3,A719-7932825DC436
588,Curso Taller sobre Inducción a la Normativa de la Facultad de Ingeniería,2020,Facultad de Ingeniería / UASLP México,10,B9BF-2AC52A76BAD6
589,Taller sobre Estrategias de formación para la incorporación de tecnologías,2018,Facultad de Ingeniería /UASLP México,3,B9BF-2AC52A76BAD6
590,Conducción estratégica del Proceso Enseñanza-Aprendizaje,2021,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,30,B2B9-C9CB95F55072
591,Taller sobre Estrategias de formación para la incorporación de tecnologías 2020,2020,Facultad de Ingeniería / UASLP México,3,B9BF-2AC52A76BAD6
592,Simposium de Liderazgo,2008,Facultad de Ingeniería / UASLP México,10,B9BF-2AC52A76BAD6
593,Taller sobre Experiencia práctica en formación de competencias transversales,2019,Secretaría Académica / UASLP México,5,B9BF-2AC52A76BAD6
594,Asistente al Coloquio Institucional ECOS. Experiencias Docentes,2019,Secretaría Académica / UASLP México,4,B9BF-2AC52A76BAD6
595,ePROTECT Infecciones respiratorias: Salud y seguridad ocupacional  ,2020,Organización Panamericana de la Salud México,2,B9BF-2AC52A76BAD6
604,"Curso-taller ""Uso de Microsoft Teams como herramienta para el trabajo docente""",2020,Facultad de Ingeniería México,36,994F-AD3BA9EF5F86
605,"Curso-taller ""Conducción estratégica el Proceso Enseñanza-Aprendizaje""",2021,Facultad de Ingeniería México,30,994F-AD3BA9EF5F86
606,"Curso ""Proceso de Acreditación  integración de la Autoevaluación""",2021,Facultad de Ingeniería México,40,994F-AD3BA9EF5F86
607,"Curso-taller ""Transitando hacia nuevas modalidades educativas""",2021,Facultad de Ingeniería México,30,994F-AD3BA9EF5F86
608,Documentos y registros,2015,Universidad Autónoma de San Luis Potosí México,2,BCB1-60E44234BC48
609,Introducción a la norma ISO 9001:2008,2015,Capacitación y desarrolla en seguridad e higiene  S.C. México,8,BCB1-60E44234BC48
610,Introducción a la normativa de la Facultad de Ingeniería,2016,Universidad Autónoma de San Luis Potosí México,30,BCB1-60E44234BC48
611,Estrategias de innovación educativa para la mejora continua de la operación de los laboratorios de la Facultad de Ingeniería,2016,Universidad Autónoma de San Luis Potosí México,30,BCB1-60E44234BC48
612,Auxiell Lean Processes,2017,Universidad Autónoma de San Luis Potosí México,30,BCB1-60E44234BC48
613,Taller de superación docente acorde al perfil PRODEP,2018,Universidad Autónoma de San Luis Potosí México,30,BCB1-60E44234BC48
614,La tutoría como elemento fundamental en la formación integral de los estudiantes ,2018,Universidad Autónoma de San Luis Potosí México,30,BCB1-60E44234BC48
615,Tercera Universidad Itinerante Internacional del Nopal ,2019,CONACYT INIFAP UCBA NAKARI CRUCEN GOBIERNO DEL ESTADO Y MUNICIPAL México,NULL,BCB1-60E44234BC48
616,Actividades no presenciales mediadas por espacios virtuales,2019,Universidad Autónoma de San Luis Potosí México,15,BCB1-60E44234BC48
617,Coloquio Institucional ECOS. Experiencias Docentes,2019,Universidad Autónoma de San Luis Potosí México,14,BCB1-60E44234BC48
618,Uso de MS TEAMS para la comunicación y la docencia a distancia,2021,Universidad Autónoma de San Luis Potosí México,3,BCB1-60E44234BC48
619,Elemento examen en Didac-TIC,2021,Universidad Autónoma de San Luis Potosí México,3,BCB1-60E44234BC48
620,Responsabilidad integral en laboratorios y talleres,2021,Universidad Autónoma de San Luis Potosí México,NULL,BCB1-60E44234BC48
621,Responsabilidad integral en laboratorios y talleres,2021,Universidad Autónoma de San Luis Potosí México,NULL,BCB1-60E44234BC48
622,Conducción estratégica del proceso enseñanza aprendizaje,2021,Universidad Autónoma de San Luis Potosí México,NULL,BCB1-60E44234BC48
623,Transitando hacia nuevas modalidades educativas,2021,Universidad Autónoma de San Luis Potosí México,NULL,BCB1-60E44234BC48
624,Recursos educativos en video,2020,Universidad Autónoma de San Luis Potosí México,12,BCB1-60E44234BC48
625,Recursos educativos en imagen,2021,Universidad Autónoma de San Luis Potosí México,15,BCB1-60E44234BC48
626,Creación ¿y uso? de mapas mentales ,2021,Universidad Autónoma de San Luis Potosí México,16,BCB1-60E44234BC48
627,2do Workshop para el vinculador UASLP: El enfoque de la empresa,2021,Universidad Autónoma de San Luis Potosí México,NULL,BCB1-60E44234BC48
633,Uso de Microsoft Teams como Herramienta para trabajo docente,2020,Universidad Autónoma de San Luis Potosí  México,36,9FF4-644CD34EC2BB
634,Estructuración de actividades no presenciales a través de Didac-Tic,2020,Universidad Autónoma de San Luis Potosí  México,36,9FF4-644CD34EC2BB
635,Transitando hacia nuevas modalidades de aprendizaje,2021,Universidad Autónoma de San Luis Potosí  México,30,9FF4-644CD34EC2BB
636,Curso Taller: Transitando hacia nuevas modalidades educativas,2021,UASLP México,30,9530-9ECECA695F0B
637,Curso Taller: Conducción estratégica del Proceso Enseñanza-Aprendizaje,2021,UASLP México,30,9530-9ECECA695F0B
638,Conducción estratégica del proceso Enseñanza-Aprendizaje,2021,Facultad de Ingeniería  UASLP México,30,AA24-CF77C79DB3DB
639,Transitando hacia nuevas modalidades educativas,2021,Facultad de Ingeniería  UASLP México,30,AA24-CF77C79DB3DB
640,Uso de Microsoft Teams como herramienta para el trabajo docente,2020,Facultad de Ingeniería  UASLP México,36,AA24-CF77C79DB3DB
641,Uso de Microsoft Teams como herramienta para el trabajo docente II,2020,Facultad de Ingeniería  UASLP México,36,AA24-CF77C79DB3DB
642,Pasión por compartir: el manejo de las emociones en el aula,2019,Secretaría Academica  UASLP México,4,AA24-CF77C79DB3DB
643,Primer Coloquio Institucional ECOS Experiencias Docentes,2018,Secretaría Academica  UASLP México,15,AA24-CF77C79DB3DB
644,Laboratorio de docencia. Reelaborando la practica docente,2018,Secretaría Academica  UASLP México,40,AA24-CF77C79DB3DB
645,Estrategias de Innovación Educativa para la Mejora Continua de la Operación de los laboratorios de la Facultad de INgeniería ,2016,Facultad de Ingeniería  UASLP México,30,AA24-CF77C79DB3DB
646,Curso-Taller. Conducción estratégica del Proceso Enseñanza-Aprendizaje. ,2021,Universidad Autónoma de San Luis Potosí México,30,9BAB-6B6142FED5C5
647,Seminario. Estrategias de Gestión de Recursos para Investigación y Desarrollo. ,2021,Universidad Autónoma de San Luis Potosí México,10,9BAB-6B6142FED5C5
648,Curso-Taller. Transitando hacia nuevas modalidades de aprendizaje. ,2021,Universidad Autónoma de San Luis Potosí México,30,9BAB-6B6142FED5C5
649,Taller. Estrategia de formación para la incorporación de tecnologías 2020. Elemento examen de Didac-TIC. ,2020,Universidad Autónoma de San Luis Potosí México,3,9BAB-6B6142FED5C5
650,Curso. Actividades no presenciales mediadas por espacios virtuales. ,2019,Universidad Autónoma de San Luis Potosí México,15,9BAB-6B6142FED5C5
651,Curso-Taller. Potencial Agrobiotecnológico de la diversidad microbiana de suelos y abonos orgánicos. ,2019,Universidad Autónoma de San Luis Potosí México,30,9BAB-6B6142FED5C5
652,Curso Taller. Estrategias de Intervención participativa en comunidades rurales. ,2018,Universidad Autónoma de Aguascalientes México,20,9BAB-6B6142FED5C5
655,Gestión del proceso enseñanza-aprendizaje en educación superior,2018,NULL,30,BC4D-CAA4E3DE6CC4
656, La tutoría como elemento fundamental en la formación integral de los estudiantes,2018,UASLP México,30,BC4D-CAA4E3DE6CC4
657,Uso de Microsoft Teams como herramienta para el trabajo docente,2020,UASLP MÉXICO,36,BC4D-CAA4E3DE6CC4
658,Taller. Lo nuevo es lo de hoy  descubre cómo saber si tu invento ya existe. ,2021,Instituto Mexicano de la Propiedad Industrial (IMPI).  México,2,9BAB-6B6142FED5C5
659,Curso Proceso de acreditación  integración de la autoevaluación,2021,Fac. de Ingeniería. UASLP México,40,AE18-906F8A72A022
660,Curso Estructuración de actividades no presenciales a través de Didac-TIC,2020,NULL,36,AE18-906F8A72A022
661,Curso la tutoría como elemento fundamental en la formación integral de los estudiantes,2018,División de servicios estudiantes  UASLP. México México,30,AE18-906F8A72A022
662,Curso Marco de Referencia de Ingenierías 2018 en el Contexto Internacional,2017, Consejo de Acreditación de la Enseñanza de la Ingeniería. México México,10,AE18-906F8A72A022
663,Curso Norma ISO 9001:2015,2017,Fac. de Ingeniería. UASLP México,30,AE18-906F8A72A022
664,Evaluación de proyectos de innovación educativa,2017,Instituto Tecnológico y de Estudios Superiores de Monterrey México,10,AB0B-2280B9319BF9
665,4o Congreso Internacional de Innovación Educativa,2017,Instituto Tecnológico y de Estudios Superiores de Monterrey México,25,AB0B-2280B9319BF9
667,RULER: Una educación para todos,2017,Instituto Tecnológico y de Estudios Superiores de Monterrey México,12,AB0B-2280B9319BF9
669,Programa de Actualización Docente: Transitando hacia nuevas modalidades educativas,2021,Universidad Autónoma de San Luis Potosí México,30,AB0B-2280B9319BF9
670,Programa de Actualización Docente: Conducción estratégica del proceso enseñanza-aprendizaje,2021,Universidad Autónoma de San Luis Potosí México,30,AB0B-2280B9319BF9
671,Capacitación Microsoft Teams - Estrategia Educativa Digital FI-UASLP,2020,Universidad Autónoma de San Luis Potosí México,10,AB0B-2280B9319BF9
673,Curso Taller ?El Modelo Educativo de la UASLP y la Planeación del Aprendizaje?,2021,Universidad Autónoma de San Luis Potosí México,30,9747-92D2EB3B23CC
674,Curso ?Creación ¿y uso? De Mapas Mentales,2021,Universidad Autónoma de San Luis Potosí México,16,9747-92D2EB3B23CC
675,Taller teórico ? práctica ?Colaboración en línea 2.0?,2021,Universidad Autónoma de San Luis Potosí México,10,9747-92D2EB3B23CC
676,Curso ?Recursos Educativos en Audio?,2021,Universidad Autónoma de San Luis Potosí México,15,9747-92D2EB3B23CC
677,Curso ?Información y Alfabetización Informacional?,2021,Universidad Autónoma de San Luis Potosí México,10,9747-92D2EB3B23CC
678,Curso ?Estructuración de actividades no presenciales a través de Didac-TIC?,2020,Universidad Autónoma de San Luis Potosí México,36,9747-92D2EB3B23CC
679,Uso de Microsoft Teams como herramienta para el trabajo docente,2020,Universidad Autónoma de San Luis Potosí México,36,9747-92D2EB3B23CC
680,Diplomado ?Desarrollo de Habilidades para la Docencia?,2018,Universidad Cuauhtémoc Plantel San Luis México,120,9747-92D2EB3B23CC
681,Transitando hacia nuevas modalidades de aprendizaje,2021,Universidad Autónoma De San Luis Potosí México,30,A3EE-472804404128
682,Introducción a la normativa de la Facultad de Ingeniería,2021,Universidad Autónoma De San Luis Potosí México,9,A3EE-472804404128
683,Reactivos de examen: Didactic,2021,Universidad Autónoma De San Luis Potosí México,6,A3EE-472804404128
684,Elementos básicos de Didactic,2021,Universidad Autónoma De San Luis Potosí México,3,A3EE-472804404128
685,Seminario estrategias de gestión de recursos para investigación y desarrollo,2021,Universidad Autónoma De San Luis Potosí México,10,A3EE-472804404128
686,Herramientas para la evaluación en la plataforma Schoology,2021,Universidad Autónoma De San Luis Potosí México,6,A3EE-472804404128
687,Aspectos pedagógicos de la evaluación del aprendizaje a distancia con Microsoft Teams®,2021,Universidad Autónoma De San Luis Potosí México,30,A3EE-472804404128
688,Transitando hacia nuevas modalidades de aprendizaje,2021,Facultad de ingeniería México,30,9E92-2339E9D8808A
689,Moodle 2.7,2018,Facultad de ingeniería México,30,9E92-2339E9D8808A
693,Curso-taller - Introducción al manejo de espacios virtuales de Aprendizaje y Colaboración versión 2,2020,Universidad Autónoma de San Luis Potosí México,40,9C70-C62D5ED56B30
694,Taller - Estrategia de formación para la incorporación de tecnologías 2020,2020,Universidad Autónoma de San Luis Potosí México,6,9C70-C62D5ED56B30
696,Diplomado en Habilidades Digitales para la Labor Docente,2019,Universidad Virtual del Estado de Guanajuato México,120,8BFA-B0290238356D
699,"Curso-Taller: ""Transitando hacia las nuevas modalidades de aprendizaje""",2021,Universidad Autónoma de San Luis Potosí México,30,802D-F0618983AC6A
700,Experimentación Mecánica Eléctrica,2021,Universidad Autónoma de San Luis Potosí México,32,BF0F-B6908F5180F8
701,Curso EduXplora: Aula Invertida,2022,Universidad Autónoma de San Luis Potosí México,9,BECB-C0B6A90CCD7C
702,La tutoría como elemento fundamental en la formación integral de los estudiantes,2018,Universidad Autónoma de San Luis Potosí México,30,BECB-C0B6A90CCD7C
703,Taller de Superación Docente acorde al perfil PRODEP,2018,Universidad Autónoma de San Luis Potosí México,30,BECB-C0B6A90CCD7C
704,Desarrollo de un Banco de Reactivos y Aplicación de Exámenes en Línea,2016,Universidad Autónoma de San Luis Potosí México,40,BECB-C0B6A90CCD7C
705,curso online,2021,Universidad de Salamanca España,30,AB58-C0CFB51A6607
706,DIPLOMADO EN RECURSOS EDUCATIVOS EN AMBIENTES VIRTUALES DE APRENDIZAJE,2021,Instituto Tecnológico de San Luis Potosí México,30,A64D-412F84DB591F
707,Accel5. Aprendizaje transformador en minutos,2021,Universidad Autónoma de San Luis Potosí México,1,8FA6-5A5255158C80
708,Seminario Estrategias de Gestión de Recursos para Investigación y Desarrollo,2021,Universidad Autónoma de San Luis Potosí México,10,8FA6-5A5255158C80
709,Recursos educativos en video,2021,Universidad Autónoma de San Luis Potosí México,30,8FA6-5A5255158C80
710,Evaluación externa y autoevaluación MR2018 para evaluadores,2020,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,30,8FA6-5A5255158C80
711,Proceso de evaluación en modalidad mixta para evaluadores,2020,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,3,8FA6-5A5255158C80
712,Estrategia de formación para la incorporación de tecnologías 2020 (audio),2020,Universidad Autónoma de San Luis Potosí México,3,8FA6-5A5255158C80
715,Curso-Taller: Transitando hacia nuevas modalidades de aprendizaje,2021,Facultad de Ingeniería. UASLP.  México,30,B31C-C9B81ACE7D2C
716,Curso-Taller: Uso de Microsoft Teams como herramienta para el trabajo docente,2020,Facultad de Ingeniería. UASLP.  México,36,B31C-C9B81ACE7D2C
717,Diseño de Programas de Espacios de Formación,2021,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ ESTADOS UNIDOS MEXICANOS,8,A8DF-1E597B3CE75A
718,CERTIFICACION,2020,CONOCER MX,NULL,BC59-07B3968B921B
719,"Taller ""Elemento examen Didac-Tic""",2021,Universidad Autónoma de San Luis Potosí. México,3,9F1A-84C2727E7700
720,ELEMENTOS AVANZADOS DE DIDAC-TIC,2022,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ MÉXICO,3,A507-0BEE29FAAD04
721,Construcción de un MOOC en MexicoX,2021,MexicoX México,30,88D0-287AAC02A8CA
722,Diplomado Estadística Multivariante con R y Python,2020,SciData Math Mexico,44,BE57-4684CED28435
723,Curso de elaboración de exámenes en línea,2020,Instituto Educere Mexico,2,BE57-4684CED28435
724,Curso de neurociencia y tecnología educativa,2021,Universidad Autonoma de San Luis Potosí Mexico,30,BE57-4684CED28435
725,Taller Ejecutivo de Mapa Digital de México para Escritorio,2019,INEGI México,10,BE57-4684CED28435
727,Creación y uso de mapas mentales,2021,Universidad Autonoma de San Luis Potosí México,16,BE57-4684CED28435
728,Pedagogía y Evaluación en el aula usando TIC,2021,Universidad Autonoma de San Luis Potosí México,32,BE57-4684CED28435
729,Administración de Bases de Datos y elaboracion de reportes en R,2020,VyM México,18,BE57-4684CED28435
730,Zoom: Aplicacion para el aula virtual,2020,Instituto Educere México,2,BE57-4684CED28435
731,Transitando Hacia Nuevos Modelos de Aprendizaje,2021,FAC. DE INGENIERÍA UASLP México,30,BA9F-654FA15AD41B
732,Evaluación de atributos de egreso e instrumentos de medición,2020,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,10,BA9F-654FA15AD41B
733,Coloquio Institucional ECOS experiencias doscentes,2019,Universidad Autónoma de San Luis Potosi México,14,BA9F-654FA15AD41B
734,Uso de sitios web para academia,2020,FAC. DE INGENIERÍA UASLP México,2,BA9F-654FA15AD41B
735,Taller de Acompañamiento para el diseño y seguimiento curricular en restructuraciones  2018-2019,2018,Universidad Autónoma de San Luis Potosi México,11,BA9F-654FA15AD41B
736,Curso-Taller Gestión del proceso enseñanza-aprendizaje en educación superior,2018,Universidad Autónoma de San Luis Potosi México,30,BA9F-654FA15AD41B
737,Profesional Certificado en Desarrollo Android,2015,NULL,80,812B-506DE567E697
738,CURSO,2020,UASLP México,36,A15D-2E4B23F44404
739,CURSO,2020,UASLP México,6,A15D-2E4B23F44404
740,CURSO,2020,UASLP México,6,A15D-2E4B23F44404
741,Facilitador de aprendizaje digital,2022,Fundación Carlos Slim México,NULL,BCAE-26B18BAE1871
742,TRABAJO DOCENTE ENRIQUECIDO MEDIANTE TIC,2017,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,40,B9FB-9771E0E2E47C
743,USO DE LA EVALUACION AUTOMATIXADA DE MODDLE,2017,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,3,B9FB-9771E0E2E47C
744,PROGRAMACION ORIENTADA A OBJETOS CON JAVA,2016,DEVELOP TALENT & TECHNOLOGY MEXICO,20,B9FB-9771E0E2E47C
745,TALLER ESPECIALIZADO,2021,ANUIES-TIC 2021 MEXICO,20,B9FB-9771E0E2E47C
746,CURSO DE HABILIDADES LISTENING SPEAKING,2021,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,80,B9FB-9771E0E2E47C
747,Taller de Evaluadores,2018,CACEI México,20,B5A6-1460745FED4B
748,Curso Tutorías,2019,UASLP México,30,B5A6-1460745FED4B
749,Taller de Inducción,2018,Universidad Autónoma de San Luis Potosí México,12,8BFA-B0290238356D
752,Elaboracion de actividades no presenciales mediante espacios virtuales,2020,Universidad Autónoma de San Luis Potosí México,36,8BFA-B0290238356D
753,Estrategia de formación para la incorporacion de tecnologias 2020,2020,Universidad Autónoma de San Luis Potosí México,3,8BFA-B0290238356D
755,Elementos básicos de Didac-TIC,2021,Facultad de Ingeniería  UASLP Mexico,3,9B6B-0778772B83BD
756,Recursos Educativos en Imagen,2021,Facultad de Ingeniería  UASLP Mexico,15,9B6B-0778772B83BD
758,Diplomado en Educación,1996,Facultad de Ingeniería UASLP México,160,9847-C4B0B0FF4FB1
759,Reunión Anual de la AAPT-Mx ,2017,La American Association of Physics Teachers México,30,95E4-6639588A7229
760,"Taller ""Evaluación externa y autoevaluación MR2018",2020,CACEI  AC México,30,9847-C4B0B0FF4FB1
761,Curso-TallerFlexibilidad y Competencias en Educación Superior,2012,Secretaría Académica UASLP México,55,9847-C4B0B0FF4FB1
762,Curso-Taller Estrategias para al evaluación de resultados de aprendizaje ,2017,Secretaría Académica UASLP México,30,9847-C4B0B0FF4FB1
763,Curso Introducción a la Normativa de la Facultad de Ingeniería,2016,Facultad de Ingeniería UASLP México,30,9847-C4B0B0FF4FB1
764,Curso-Taller Habilidades digitale para la impartición de cursos online,2020,Facultad de Ingeniería  UASLP México,32,9847-C4B0B0FF4FB1
765,Taller La responsabilidad Social Universitaria,2019,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,4,95E4-6639588A7229
766,"Taller ""Sensibilización para el cambio e inducción al SICAL""",2016,Dirección Institucional de Gestión de Calidad  UASLP México,10,9847-C4B0B0FF4FB1
769,Taller Elementos Básicos de Didac-TIC,2021,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ  Secretaría Académica México,3,8E77-F80D8117A6DB
770,Curso Leaders in Innovation Fellowship (LIF) GLOBAL 2022 ,2022,Secretaria de Economía México,24,B5AB-202D985E099D
771,Creación y ¿uso? de Mapas Mentales ,2021,Universidad Autonoma de San Luis Potosi México,16,B5AB-202D985E099D
772,Semana Estatal de Seguridad y Salud en el Trabajo ,2021,Comisión Consultiva estatal de seguridad y salud en el trabajo San Luis Potosi Mexico,30,B5AB-202D985E099D
773,Educación Superior: Retorno Seguro,2021,Instituto Mexicano del Seguro Social  Gobierno de Mexico  Mexico,NULL,8191-902AE9EF0D4A
774,Educación para los Derechos Humanos,2021,Comisión Nacional de los Derechos Humanos  Mexico,NULL,8191-902AE9EF0D4A
775,Elaboración de Herramientas no presenciales mediante espacios virtuales,2020,Secretaria Academica  U.A.S.L.P. Mexico,NULL,8191-902AE9EF0D4A
